sku,instanceType,vcpu,memory,region,price
3583,273,32,256.0,11,15.115
3332,357,4,16.0,57,0.0
1204,251,16,122.0,57,0.0
1927,47,4,8.0,66,0.739
1656,52,2,5.25,6,0.192
520,611,4,32.0,69,0.252
214,739,64,1952.0,11,0.0
5660,259,24,192.0,26,0.0
4490,752,128,2048.0,19,34.701
6439,210,32,128.0,29,2.547
5484,517,16,122.0,12,0.0
5549,521,48,384.0,1,3.624
5382,333,4,16.0,33,1.714
6037,696,2,4.0,69,0.114
3164,611,4,32.0,11,0.0
5019,150,16,32.0,26,6.77406
332,668,8,64.0,31,0.0
3310,183,4,30.5,29,0.0
3477,743,32,976.0,69,0.0
1563,54,48,96.0,17,3.2088
1067,48,72,192.0,88,31.86
3253,330,16,64.0,12,0.0
6546,480,32,128.0,88,13.8816
6775,154,48,96.0,0,2.5704
6636,22,2,4.0,71,0.0
6588,53,4,10.5,88,0.338
6916,609,32,256.0,15,2.432
2980,536,4,32.0,19,0.342
5412,31,4,8.0,57,0.304
1246,331,32,128.0,4,2.112
717,703,2,4.0,51,0.13
5683,259,24,192.0,33,3.0
3355,89,64,128.0,57,28.192
1766,47,4,8.0,31,1.708
5392,10,4,7.5,1,1.752
5120,476,96,384.0,0,0.0
3878,573,16,128.0,19,0.0
4816,646,32,256.0,71,2.4344
1004,606,8,64.0,11,0.52
775,527,2,16.0,44,0.0
4277,57,8,16.0,27,1.28832
6410,156,96,192.0,0,0.0
953,406,48,192.0,44,0.0
4681,115,48,96.0,69,20.46336
6413,18,96,192.0,30,0.0
6337,165,96,192.0,31,0.0
4365,253,2,15.25,0,0.668
3594,91,8,16.0,44,0.51824
1474,304,24,48.0,19,0.0
3283,524,8,64.0,19,0.0
6909,743,32,976.0,2,13.36
5151,584,32,256.0,11,0.0
1338,23,4,8.0,44,0.0
6756,8,32,60.0,27,1.912
1304,738,128,1952.0,89,28.698
2582,271,128,1024.0,17,0.0
6818,757,16,512.0,1,5.9215
532,485,96,384.0,33,4.79904
6613,248,4,30.5,11,1.447
1265,178,32,64.0,33,1.77984
3697,610,2,16.0,27,0.141
5112,248,4,30.5,71,2.353
3781,606,8,64.0,5,0.6552
2399,46,2,4.0,88,0.188
3141,86,1,2.0,9,0.04208
5779,327,64,256.0,19,0.0
451,557,16,128.0,27,1.55
6580,731,896,12288.0,69,471.22775
6249,616,128,1024.0,69,11.84
5136,28,16,32.0,22,2.592
1784,757,16,512.0,2,10.762
6700,330,16,64.0,47,0.942
4885,449,32,128.0,26,2.22176
1158,526,32,256.0,28,0.0
2513,447,192,768.0,31,0.0
4164,422,2,8.0,71,0.0
2682,607,128,1024.0,17,25.024
4908,509,192,2048.0,19,0.0
4822,38,2,4.0,27,0.0
2063,67,16,32.0,29,0.6464
1666,16,48,96.0,59,0.0
1901,423,4,16.0,11,0.7362
4627,351,64,256.0,11,0.0
3321,511,16,122.0,27,0.0
6086,583,16,128.0,89,0.0
4636,430,32,128.0,27,0.0
5353,111,16,32.0,5,2.8264
2181,717,2,4.0,31,0.0
5481,362,16,64.0,26,1.566
6454,632,96,768.0,17,0.0
5599,29,32,64.0,47,13.52
4748,545,48,384.0,29,4.2
4207,390,48,192.0,30,0.0
5194,467,48,192.0,33,8.32152
5635,184,8,64.0,26,0.0
3530,125,4,8.0,31,0.0
2720,56,96,192.0,17,0.0
1047,555,96,768.0,30,0.0
5308,270,8,64.0,48,0.0
5874,553,48,384.0,0,0.0
5659,471,32,128.0,10,1.9152
3836,414,4,16.0,1,0.3096
4758,472,2,8.0,45,0.58055
3447,391,64,256.0,27,2.752
43,36,16,32.0,71,0.0
3478,290,24,192.0,26,0.0
623,471,32,128.0,57,0.0
2335,730,448,9216.0,11,0.0
3121,149,8,16.0,30,1.36299
1521,210,32,128.0,11,2.395
4874,116,64,128.0,33,11.38944
4555,19,8,16.0,28,0.0
777,414,4,16.0,26,0.2976
270,115,48,96.0,69,8.22336
3995,607,128,1024.0,16,0.0
5095,614,96,768.0,18,9.07632
4686,730,448,9216.0,1,0.0
3959,276,48,384.0,89,0.0
5663,129,16,32.0,88,0.7208
4665,588,64,512.0,12,3.8912
1571,376,12,48.0,15,0.0
5723,337,8,32.0,89,0.0
4460,411,16,64.0,2,1.2864
5816,44,16,32.0,86,0.0
954,644,192,1536.0,27,19.58976
6189,384,128,512.0,27,0.0
6397,7,16,30.0,26,2.952
4470,51,36,96.0,30,15.804
2857,328,96,384.0,10,7.382
196,332,2,8.0,11,0.0
5384,303,8,16.0,11,0.516
1644,21,36,72.0,5,15.03
5055,159,16,32.0,30,2.7684
6300,102,16,32.0,28,1.2364
1355,14,2,3.75,69,0.0
975,472,2,8.0,17,0.5997
3679,535,2,16.0,88,0.606
3759,584,32,256.0,69,2.3552
5164,408,96,384.0,48,0.0
2613,329,8,32.0,40,1.429
6903,107,64,128.0,10,5.8176
3977,114,4,8.0,15,0.7362
4183,332,2,8.0,2,0.0
6178,375,8,32.0,57,0.0
5951,192,32,128.0,17,0.0
143,285,72,576.0,19,38.0124
1243,406,48,192.0,9,8.208
4459,274,2,16.0,28,0.679
961,189,8,32.0,89,1.187
1943,88,48,96.0,27,3.0
4785,617,16,128.0,1,0.0
2080,111,16,32.0,47,7.1256
5926,556,8,64.0,11,1.564
5411,313,1,6.0,11,0.0
2076,272,16,128.0,30,7.593
5053,381,64,256.0,88,4.3072
339,532,8,64.0,0,0.0
6809,576,4,32.0,89,1.798
425,409,8,32.0,90,0.4608
2946,553,48,384.0,31,0.0
2107,84,32,64.0,62,0.0
1501,409,8,32.0,71,1.344
4617,183,4,30.5,30,0.772
852,704,2,1.0,28,0.0794
6060,618,32,256.0,16,2.9232
932,609,32,256.0,1,0.0
3254,701,8,32.0,5,3.3584
1261,753,64,2048.0,28,17.8876
6661,470,16,64.0,69,0.0
3000,28,16,32.0,17,0.0
1710,410,128,512.0,31,0.0
6234,290,24,192.0,89,5.9988
6484,94,32,64.0,29,0.0
5535,709,2,8.0,89,0.1428
1424,231,64,512.0,31,8.03728
3964,698,1,0.5,15,0.0072
4513,530,64,512.0,69,3.616
219,105,4,8.0,17,0.2646
5884,618,32,256.0,71,14.4192
5220,259,24,192.0,44,0.0
4155,94,32,64.0,11,1.9008
4219,40,48,96.0,57,3.576
146,773,8,64.0,16,0.0
3533,653,16,128.0,89,0.0
3354,361,8,32.0,0,0.684
3422,703,2,4.0,47,0.1178
6709,535,2,16.0,26,0.617
1418,717,2,4.0,4,0.0464
4021,18,96,192.0,27,0.0
3819,609,32,256.0,31,14.144
5584,111,16,32.0,30,1.0752
2007,381,64,256.0,16,27.456
6382,274,2,16.0,9,0.253
6837,19,8,16.0,31,3.364
3235,181,16,122.0,11,3.306
3025,130,32,64.0,30,1.3738
2079,714,4,16.0,44,0.0
4783,330,16,64.0,88,1.166
5081,251,16,122.0,19,3.384
6624,92,128,256.0,60,22.16
3554,399,64,256.0,4,3.968
110,767,96,1536.0,89,9.3792
789,737,64,976.0,71,30.669
4077,763,24,768.0,19,10.134
3943,521,48,384.0,11,8.88
2705,53,4,10.5,57,0.0
1276,760,48,1536.0,27,30.0
5607,363,32,128.0,71,0.0
4143,407,64,256.0,0,3.872
3174,269,96,768.0,26,0.0
3736,406,48,192.0,17,0.0
787,607,128,1024.0,27,9.024
810,704,2,1.0,2,0.0
5257,557,16,128.0,16,1.662
6731,513,2,15.25,26,0.268
5500,341,4,16.0,16,0.284
1343,19,8,16.0,87,0.0
4529,73,64,128.0,28,0.0
5399,300,2,8.0,19,0.21338
6525,43,8,16.0,90,0.0
2470,420,16,64.0,39,3.17664
1990,114,4,8.0,12,1.7854
6814,251,16,122.0,39,7.637
2938,59,192,384.0,27,11.12448
2203,23,4,8.0,4,0.284
3962,578,64,512.0,11,2.288
6142,327,64,256.0,16,3.84
354,603,48,384.0,47,4.5336
564,186,32,256.0,22,0.0
5784,60,16,32.0,71,0.8824
6600,450,2,8.0,69,0.18352
2793,700,4,16.0,71,0.0
4140,118,8,16.0,27,0.0
5116,180,8,61.0,0,4.656
2944,250,8,61.0,16,0.0
1525,480,32,128.0,88,5.7216
6665,406,48,192.0,28,8.424
4420,92,128,256.0,60,0.0
5893,665,48,384.0,88,3.528
3097,17,72,144.0,57,13.356
1454,556,8,64.0,48,1.664
5768,41,72,144.0,6,12.672
2266,89,64,128.0,17,27.552
5227,701,8,32.0,9,1.3402
3456,653,16,128.0,47,1.0547
6664,128,8,16.0,17,0.0
949,527,2,16.0,87,0.219
6368,271,128,1024.0,11,27.8208
2554,259,24,192.0,18,0.0
6127,409,8,32.0,17,0.0
5879,527,2,16.0,0,0.631
4235,9,2,3.75,16,0.2
2170,96,4,8.0,11,0.0
5573,540,8,64.0,15,3.632
5169,524,8,64.0,93,0.815
690,741,128,3904.0,0,32.0
6785,316,8,30.0,26,0.0
6409,412,32,128.0,70,1.92
6168,336,96,384.0,29,4.848
3664,45,36,72.0,48,0.0
1832,435,96,384.0,22,0.0
15,50,16,42.0,17,3.048
6240,613,64,512.0,15,0.0
4832,270,8,64.0,11,0.914
6519,341,4,16.0,27,1.692
3185,148,64,128.0,71,3.7948
710,60,16,32.0,27,2.57664
6554,545,48,384.0,29,0.0
5509,67,16,32.0,89,0.0
1076,330,16,64.0,3,0.0
1296,379,4,16.0,71,0.3303
6022,41,72,144.0,71,4.673
6146,155,64,128.0,9,2.79904
4605,725,448,18432.0,57,261.3
3758,375,8,32.0,17,3.826
135,273,32,256.0,0,3.85
916,532,8,64.0,71,3.452
1479,56,96,192.0,11,0.0
411,89,64,128.0,27,0.0
4526,447,192,768.0,69,34.16832
3880,30,2,4.0,30,0.159
4968,612,48,384.0,1,4.3608
6722,338,16,64.0,0,2.792
982,570,64,512.0,16,6.778
4056,384,128,512.0,89,5.5296
541,257,8,64.0,45,3.949
1500,573,16,128.0,2,3.509
2039,208,8,32.0,80,0.0
818,180,8,61.0,0,0.0
2650,549,16,128.0,17,7.448
5566,24,48,96.0,22,2.827
1226,237,32,256.0,71,2.4464
326,738,128,1952.0,0,31.366
3149,672,2,16.0,1,0.63855
1440,20,16,32.0,71,6.68
6702,667,96,768.0,33,8.7288
4334,118,8,16.0,19,0.652
854,609,32,256.0,30,0.0
2510,46,2,4.0,12,0.19
3644,271,128,1024.0,39,62.40384
1100,629,4,32.0,17,1.97736
478,415,48,192.0,1,4.416
2578,21,36,72.0,31,0.0
2293,129,16,32.0,11,0.3926
5943,255,48,384.0,11,0.0
6091,15,4,7.5,22,0.0
1114,287,8,64.0,26,0.0
1030,385,192,768.0,89,11.5392
727,36,16,32.0,26,1.07
2310,524,8,64.0,44,0.0
853,576,4,32.0,29,1.85
6721,470,16,64.0,88,0.89376
4397,727,224,3072.0,22,0.0
5766,529,48,384.0,11,7.476
2758,389,4,16.0,17,1.716
3888,381,64,256.0,88,3.2256
6948,30,2,4.0,69,0.557
1760,528,4,32.0,69,0.32
6169,111,16,32.0,19,0.0
4252,757,16,512.0,69,9.3345
624,215,192,768.0,15,20.02809
1852,40,48,96.0,83,3.11
2576,668,8,64.0,45,1.51568
4538,251,16,122.0,29,7.448
1160,684,16,128.0,11,0.66064
3916,168,16,32.0,28,0.75552
3003,724,448,12288.0,29,296.31
195,737,64,976.0,22,15.016
4223,270,8,64.0,33,3.757
5144,271,128,1024.0,16,0.0
5868,329,8,32.0,12,1.456
5391,629,4,32.0,71,0.45838
424,418,8,32.0,60,0.72844
2108,558,32,256.0,12,0.0
2792,615,8,64.0,11,1.5944
6492,729,224,6144.0,0,0.0
3753,676,8,64.0,69,1.704
3693,258,12,96.0,10,0.0
4480,455,8,32.0,47,0.0
6925,53,4,10.5,69,0.696
5267,755,8,256.0,6,0.0
5061,512,32,244.0,69,14.656
1492,514,4,30.5,11,0.0
3953,44,16,32.0,5,0.0
5824,510,8,61.0,89,0.799
2828,753,64,2048.0,0,17.0876
415,50,16,42.0,30,1.294
4615,333,4,16.0,89,0.26
3137,89,64,128.0,5,26.72
5337,692,1,8.0,71,0.0
2971,596,64,512.0,6,4.448
1485,182,36,244.0,89,5.52
6363,471,32,128.0,16,13.9152
3207,94,32,64.0,11,1.36
6576,757,16,512.0,26,4.6685
5525,252,32,244.0,31,0.0
5905,350,48,192.0,47,9.086
3307,42,96,192.0,44,0.0
1591,607,128,1024.0,47,12.0896
4131,472,2,8.0,26,0.59471
3140,84,32,64.0,63,1.728
6834,116,64,128.0,69,0.0
319,553,48,384.0,16,4.987
631,270,8,64.0,15,1.765
4464,251,16,122.0,33,7.376
4322,411,16,64.0,5,2.728
4618,107,64,128.0,69,4.7104
2809,341,4,16.0,28,0.68
4192,47,4,8.0,39,0.0
6885,22,2,4.0,1,0.17
6287,253,2,15.25,31,0.0
1190,16,48,96.0,26,3.139
1849,150,16,32.0,69,0.9487
2983,553,48,384.0,11,0.0
1109,699,1,2.0,15,0.0
1893,588,64,512.0,22,0.0
1706,83,16,32.0,12,0.87376
186,763,24,768.0,89,0.0
1286,101,128,256.0,16,7.5264
4511,23,4,8.0,87,1.704
1295,412,32,128.0,12,1.984
6333,654,32,256.0,16,2.0672
1299,260,2,16.0,0,0.0
3352,744,4,122.0,26,0.0
6328,759,4,128.0,15,1.27641
1551,154,48,96.0,28,3.3564
4352,344,96,384.0,30,0.0
4890,228,16,64.0,31,0.0
5111,252,32,244.0,57,3.984
4392,127,64,128.0,19,2.9107
2022,360,96,384.0,89,0.0
1412,570,64,512.0,1,13.408
5856,164,64,128.0,26,2.9024
1057,327,64,256.0,29,11.264
6846,267,48,384.0,28,22.778
6746,55,64,128.0,71,0.0
285,522,64,512.0,69,28.032
6199,443,64,256.0,69,0.0
5044,310,16,96.0,27,2.55
1444,347,32,128.0,28,13.92
5386,604,64,512.0,28,4.736
5728,535,2,16.0,28,0.201
6483,325,4,16.0,19,0.0
6826,617,16,128.0,18,1.51272
5361,252,32,244.0,71,2.496
6067,44,16,32.0,83,1.307
740,675,64,512.0,89,7.0336
841,95,2,4.0,16,0.098
2327,230,48,384.0,89,0.0
6345,524,8,64.0,52,3.713
959,667,96,768.0,88,0.0
2666,28,16,32.0,15,0.0
2778,532,8,64.0,11,3.286
6361,271,128,1024.0,39,29.76384
2849,707,4,16.0,26,0.192
1787,474,48,192.0,89,0.0
2996,320,40,160.0,11,17.1
1352,255,48,384.0,6,0.0
4002,425,64,256.0,19,0.0
668,724,448,12288.0,0,130.867
6325,6,8,15.0,16,0.663
1674,547,96,768.0,28,44.4
5881,751,96,1536.0,17,14.50575
5732,759,4,128.0,28,1.05038
1346,752,128,2048.0,18,65.4069
2770,580,8,64.0,16,0.5472
1661,83,16,32.0,15,0.0
5834,43,8,16.0,27,0.0
2870,249,64,488.0,29,5.792
5175,524,8,64.0,21,0.88
5513,603,48,384.0,62,0.0
4373,536,4,32.0,26,1.774
1903,553,48,384.0,29,4.843
6808,47,4,8.0,47,1.74
5529,441,4,16.0,39,1.86692
3686,670,16,128.0,30,7.2432
3200,267,48,384.0,71,9.878
3287,212,64,256.0,48,5.02432
5366,742,16,488.0,89,9.336
1865,93,16,32.0,26,0.776
6367,95,2,4.0,63,0.0
1063,654,32,256.0,28,0.0
1098,541,16,128.0,17,0.0
4536,20,16,32.0,24,1.371
1235,319,4,15.0,26,0.796
4475,530,64,512.0,22,3.968
3828,354,16,64.0,6,7.128
5928,320,40,160.0,16,2.5
4734,402,32,128.0,19,1.872
132,46,2,4.0,71,0.096
3180,526,32,256.0,39,0.0
6158,42,96,192.0,39,5.861
1896,186,32,256.0,71,7.83552
3380,13,36,60.0,88,1.993
6340,473,4,16.0,16,0.0
1287,728,448,6144.0,19,119.627
1435,204,16,64.0,69,0.867
2490,739,64,1952.0,0,0.0
3325,121,16,32.0,27,2.80096
2695,267,48,384.0,27,5.352
1259,50,16,42.0,6,0.0
6856,19,8,16.0,16,0.0
4717,111,16,32.0,10,0.0
1835,109,8,16.0,28,1.4976
3680,555,96,768.0,47,0.0
2606,274,2,16.0,10,0.686
5346,699,1,2.0,17,0.0968
4528,739,64,1952.0,71,14.426
1224,671,32,256.0,15,2.5536
4737,381,64,256.0,16,11.136
6941,638,4,32.0,89,0.82866
6296,273,32,256.0,31,0.0
3986,447,192,768.0,17,0.0
2568,343,64,256.0,88,4.986
6012,168,16,32.0,71,0.0
6758,270,8,64.0,69,0.0
2212,388,2,8.0,88,0.1684
622,630,48,384.0,16,0.0
1712,724,448,12288.0,69,277.2
4633,121,16,32.0,69,0.0
6430,92,128,256.0,0,8.6912
4149,2,2,4.0,11,0.051
1932,406,48,192.0,23,20.568
5283,15,4,7.5,27,0.0
6831,700,4,16.0,26,1.7144
5777,595,48,384.0,15,0.0
3895,594,4,32.0,89,0.2016
713,330,16,64.0,57,1.494
3115,375,8,32.0,71,3.6607
5173,425,64,256.0,69,0.0
5963,534,32,256.0,26,2.733
4305,732,448,6144.0,89,116.55
1574,403,2,8.0,89,0.0904
6912,440,2,8.0,71,0.13923
1611,183,4,30.5,31,0.0
5360,407,64,256.0,71,4.1536
4709,416,64,256.0,9,4.02688
1022,604,64,512.0,5,28.16
6960,139,1,2.0,69,0.0454
4227,55,64,128.0,88,0.0
5316,397,4,16.0,29,0.0
3500,483,48,192.0,31,2.28912
5180,16,48,96.0,52,3.726
2134,220,8,16.0,33,0.6205
3847,267,48,384.0,0,4.963
2866,427,8,32.0,71,3.63648
6137,331,32,128.0,30,0.0
2525,608,16,128.0,30,1.184
1445,410,128,512.0,9,6.528
5403,703,2,4.0,2,0.0
2998,329,8,32.0,19,0.0
3960,251,16,122.0,44,0.0
6301,727,224,3072.0,16,116.93
1599,409,8,32.0,17,1.44
5688,508,192,2048.0,28,0.0
6676,475,64,256.0,9,4.5088
4653,754,96,3072.0,27,60.009
2669,707,4,16.0,65,0.688
1237,556,8,64.0,26,0.0
1058,26,96,192.0,16,40.224
4476,93,16,32.0,22,0.0
3926,320,40,160.0,88,3.016
1997,606,8,64.0,0,3.604
1686,114,4,8.0,47,0.349
242,468,64,256.0,89,27.06432
4121,544,4,32.0,28,1.808
1834,111,16,32.0,48,3.0464
4998,254,4,30.5,47,0.0
6854,750,64,1024.0,30,8.403
2762,485,96,384.0,26,0.0
5397,408,96,384.0,18,0.0
5667,719,2,0.5,57,0.0
3470,440,2,8.0,70,0.17404
2816,340,2,8.0,19,0.112
3942,571,96,768.0,30,0.0
5727,557,16,128.0,30,3.272
5597,694,8,32.0,1,0.0
903,634,128,1024.0,17,0.0
2744,193,4,16.0,27,0.0
4364,98,64,128.0,18,10.87872
5560,273,32,256.0,57,4.382
2853,529,48,384.0,27,21.048
3885,90,96,192.0,71,5.7024
2648,159,16,32.0,15,6.8064
6180,41,72,144.0,47,31.316
5677,633,8,64.0,1,0.0
6560,95,2,4.0,63,0.17385
3044,269,96,768.0,69,19.7568
2149,637,2,16.0,71,0.0
4125,720,2,2.0,45,0.0176
1831,580,8,64.0,26,0.6824
1156,701,8,32.0,4,0.0
6796,664,4,32.0,17,0.3132
790,126,48,96.0,39,2.1768
6118,84,32,64.0,64,0.0
2373,334,48,192.0,29,0.0
508,633,8,64.0,27,3.78156
1212,324,2,8.0,16,0.605
4241,605,96,768.0,67,7.56
1426,92,128,256.0,89,7.6032
5536,727,224,3072.0,22,29.9
4449,439,32,128.0,19,0.0
1313,752,128,2048.0,29,64.801
4647,475,64,256.0,0,0.0
4991,775,24,192.0,88,0.0
886,647,2,16.0,69,0.15215
3381,751,96,1536.0,28,0.0
5897,715,8,32.0,69,0.0
3966,292,4,32.0,27,0.6426
2765,420,16,64.0,18,0.0
4866,326,48,192.0,4,8.928
4835,411,16,64.0,31,0.0
625,726,448,24576.0,27,0.0
5524,669,192,1536.0,31,13.5072
998,594,4,32.0,47,0.2482
4498,249,64,488.0,39,0.0
3122,604,64,512.0,15,0.0
1392,163,48,96.0,27,2.04672
6123,510,8,61.0,88,0.0
3595,192,32,128.0,17,17.27168
2950,708,8,32.0,1,0.4866
1688,704,2,1.0,26,0.012
1108,439,32,128.0,63,3.32544
4833,604,64,512.0,11,0.0
5292,21,36,72.0,26,2.354
2872,183,4,30.5,16,0.0
4071,424,48,192.0,88,0.0
5039,68,32,64.0,16,1.2544
2730,329,8,32.0,88,0.0
1273,576,4,32.0,69,0.366
4759,701,8,32.0,28,0.3776
6958,250,8,61.0,44,1.682
6635,407,64,256.0,60,4.9216
2292,387,32,128.0,17,2.2688
3179,353,8,32.0,23,0.504
3124,619,2,16.0,45,0.0
3771,701,8,32.0,16,0.4224
1377,154,48,96.0,27,2.29824
107,705,2,0.5,11,0.0
1252,482,4,16.0,31,0.0
442,114,4,8.0,11,1.7268
5082,633,8,64.0,17,3.84708
4399,108,96,192.0,6,0.0
5364,112,32,64.0,69,1.8144
3938,183,4,30.5,0,0.0
5835,634,128,1024.0,19,28.91328
1929,27,8,16.0,71,0.0
6606,233,16,128.0,33,0.0
1959,29,32,64.0,29,13.456
6679,345,8,32.0,16,0.0
2896,769,16,256.0,26,2.1848
5000,218,4,16.0,48,1.234
1085,51,36,96.0,30,2.304
291,56,96,192.0,71,5.2944
1575,155,64,128.0,18,3.88064
6097,522,64,512.0,26,0.0
1457,355,32,128.0,27,2.557
2402,270,8,64.0,31,0.0
2880,560,4,32.0,75,0.456
2224,14,2,3.75,1,0.0
3267,751,96,1536.0,27,0.0
5383,34,96,192.0,27,40.704
2437,148,64,128.0,33,0.0
3107,111,16,32.0,27,0.0
4128,606,8,64.0,17,0.0
5246,427,8,32.0,69,0.0
85,98,64,128.0,17,28.2336
6816,88,48,96.0,30,20.424
1758,558,32,256.0,75,0.0
6459,181,16,122.0,22,9.036
5400,274,2,16.0,31,1.679
456,329,8,32.0,27,1.388
2420,755,8,256.0,6,0.0
6332,615,8,64.0,69,3.6048
2242,97,48,96.0,28,8.658
427,434,64,256.0,33,12.64576
4101,348,2,8.0,16,0.129
5534,350,48,192.0,69,3.523
4799,706,2,2.0,5,0.0224
4214,671,32,256.0,18,6.01056
2484,468,64,256.0,88,4.65664
2205,755,8,256.0,0,5.00075
3794,672,2,16.0,17,0.63855
2056,411,16,64.0,2,0.0
6609,26,96,192.0,71,5.318
3932,370,16,64.0,27,2.984
218,12,16,30.0,88,1.262
2716,631,64,512.0,17,0.0
6046,571,96,768.0,16,44.544
1267,561,48,384.0,69,4.819
764,122,32,64.0,26,0.0
6703,548,8,64.0,17,1.684
3721,730,448,9216.0,57,298.65
1064,690,8,64.0,33,0.6532
4309,151,32,64.0,16,5.40441
4281,159,16,32.0,31,1.0348
4918,662,32,256.0,89,0.0
4733,47,4,8.0,17,1.752
2604,90,96,192.0,89,15.6
513,110,128,256.0,6,10.496
4441,50,16,42.0,27,0.0
3019,667,96,768.0,57,46.1304
5415,113,2,4.0,12,0.2103
4422,153,4,8.0,19,0.0
6862,408,96,384.0,69,0.0
3605,511,16,122.0,1,3.52
5802,348,2,8.0,30,0.0
2766,93,16,32.0,1,1.0864
4985,334,48,192.0,29,2.424
4863,49,8,21.0,1,3.52
2861,208,8,32.0,61,1.015
3233,48,72,192.0,29,0.0
3481,409,8,32.0,18,0.408
6822,375,8,32.0,27,0.8716
2201,773,8,64.0,88,3.844
303,258,12,96.0,1,0.0
3750,516,8,61.0,15,0.0
3760,759,4,128.0,6,1.27641
5958,157,8,16.0,69,0.0
5595,529,48,384.0,29,0.0
3415,385,192,768.0,28,9.5904
5580,137,32,64.0,9,0.0
556,46,2,4.0,39,0.602
793,271,128,1024.0,1,13.2352
2049,411,16,64.0,39,7.012
5863,41,72,144.0,47,4.316
4853,664,4,32.0,1,0.0
6415,718,2,1.0,18,0.0095
967,39,4,8.0,17,0.0
3807,333,4,16.0,10,0.24
6149,669,192,1536.0,17,0.0
5233,88,48,96.0,89,7.8
1565,333,4,16.0,1,0.242
2157,256,96,768.0,6,24.528
5446,253,2,15.25,12,0.663
6840,33,64,128.0,27,3.136
4465,525,16,128.0,89,7.008
6821,513,2,15.25,16,0.268
3033,751,96,1536.0,29,14.22315
4743,301,4,16.0,69,0.0
3552,198,8,15.0,88,1.662
6372,187,4,32.0,28,1.12
997,255,48,384.0,2,7.128
1239,436,8,32.0,26,3.65988
2403,561,48,384.0,89,0.0
1882,445,8,32.0,19,0.59892
1872,90,96,192.0,47,0.0
459,42,96,192.0,44,5.494
3606,493,48,192.0,26,0.0
3911,668,8,64.0,12,0.0
5279,401,16,64.0,33,0.8064
1667,703,2,4.0,32,0.1266
1161,558,32,256.0,27,2.56
3011,615,8,64.0,28,0.7098
5199,592,2,16.0,27,0.1128
1736,55,64,128.0,28,0.0
4435,407,64,256.0,27,27.424
4695,669,192,1536.0,89,0.0
4038,531,96,768.0,17,42.528
2558,737,64,976.0,22,8.418
1747,351,64,256.0,10,28.544
6823,584,32,256.0,89,5.6544
138,429,16,64.0,26,0.0
6979,521,48,384.0,0,21.624
2448,254,4,30.5,28,0.362
5833,222,32,64.0,16,1.9198
3286,605,96,768.0,67,0.0
2722,254,4,30.5,4,0.0
5096,671,32,256.0,18,0.0
3826,407,64,256.0,62,0.0
2311,481,2,8.0,88,0.1852
6280,255,48,384.0,28,7.123
3789,92,128,256.0,4,22.272
5307,602,4,32.0,33,0.256
5870,574,32,256.0,1,14.864
1873,524,8,64.0,10,1.564
5968,250,8,61.0,1,3.752
2236,656,1,8.0,4,0.071
1398,347,32,128.0,15,2.573
6545,39,4,8.0,26,0.0
2739,414,4,16.0,4,0.0
4610,374,48,192.0,71,21.9641
3430,13,36,60.0,16,0.0
5783,554,64,512.0,48,13.312
641,411,16,64.0,44,0.0
5217,128,8,16.0,31,0.3094
902,567,2,16.0,30,0.0
71,671,32,256.0,89,2.6576
410,10,4,7.5,16,0.332
3496,516,8,61.0,30,0.0
1993,405,4,16.0,2,0.24
994,41,72,144.0,71,3.456
6089,625,128,1024.0,31,13.25376
1662,104,2,4.0,23,0.5913
1197,96,4,8.0,62,0.2125
3963,267,48,384.0,29,22.778
4445,322,8,32.0,27,0.0
2017,55,64,128.0,11,25.496
6031,530,64,512.0,26,5.466
4311,477,8,32.0,15,1.4556
6773,589,8,64.0,12,0.4864
5955,417,96,384.0,27,0.0
6939,475,64,256.0,11,11.0736
6226,14,2,3.75,88,0.604
3565,474,48,192.0,31,0.0
4384,366,48,192.0,89,0.0
1689,75,16,32.0,12,0.0
6555,525,16,128.0,4,1.606
5413,422,2,8.0,45,0.0
934,707,4,16.0,42,1.7419
5371,274,2,16.0,15,0.681
5936,552,4,32.0,15,0.356
5074,51,36,96.0,69,15.444
6739,252,32,244.0,44,14.89
4263,382,96,384.0,17,6.8064
2626,750,64,1024.0,47,9.2856
1102,111,16,32.0,48,1.1264
4571,500,4,16.0,26,0.2776
6326,338,16,64.0,16,0.0
2958,99,96,192.0,26,0.0
3394,302,96,192.0,22,0.0
2433,568,4,32.0,19,0.474
6749,433,48,192.0,70,22.17696
5218,558,32,256.0,22,3.069
5629,597,8,64.0,28,0.5408
4598,38,2,4.0,57,0.134
1137,703,2,4.0,51,0.13
1428,273,32,256.0,27,15.027
4238,266,2,16.0,16,0.18513
6058,365,4,16.0,71,0.0
3585,480,32,128.0,33,1.7976
4802,491,1,4.0,27,0.0
1399,64,48,96.0,6,1.8816
464,407,64,256.0,60,0.0
1858,414,4,16.0,27,0.0
4161,512,32,244.0,27,14.96
2489,64,48,96.0,88,2.0352
6541,154,48,96.0,31,2.2932
1497,671,32,256.0,69,2.6576
941,18,96,192.0,17,41.328
468,263,8,64.0,71,0.61776
3424,673,4,32.0,26,0.0
342,471,32,128.0,88,0.0
5448,47,4,8.0,75,0.0
1307,740,8,244.0,69,2.628
4879,387,32,128.0,16,0.0
5139,44,16,32.0,61,2.88
36,415,48,192.0,16,0.0
6038,391,64,256.0,19,3.168
3071,185,16,128.0,89,0.0
3050,584,32,256.0,19,0.0
