sku,instanceType,vcpu,memory,region,price
4,0,4.0,16.0,52,2240.0
13,2,48.0,384.0,33,3.384
13,2,48.0,384.0,33,17193.0
13,2,48.0,384.0,33,32905.0
5,0,64.0,256.0,41,3.84
5,0,64.0,256.0,41,19174.0
5,0,64.0,256.0,41,37339.0
11,3,2.0,16.0,56,0.218
11,3,2.0,16.0,56,0.126
12,3,32.0,256.0,18,3.904
12,3,32.0,256.0,18,2.432
11,2,2.0,16.0,11,0.176
11,2,2.0,16.0,11,909.0
11,2,2.0,16.0,11,1715.0
4,0,4.0,16.0,17,0.299
4,0,4.0,16.0,17,1545.0
4,0,4.0,16.0,17,2907.0
0,1,16.0,64.0,26,1.544
0,1,16.0,64.0,26,0.808
9,2,16.0,128.0,28,1.159
9,2,16.0,128.0,28,5991.0
9,2,16.0,128.0,28,11272.0
2,0,32.0,128.0,11,2.15
2,0,32.0,128.0,11,10737.0
2,0,32.0,128.0,11,20910.0
14,2,4.0,32.0,32,0.252
14,2,4.0,32.0,32,1302.0
14,2,4.0,32.0,32,2450.0
7,0,96.0,384.0,15,5.376
7,0,96.0,384.0,15,27785.0
7,0,96.0,384.0,15,52274.0
14,2,4.0,32.0,15,0.296
14,2,4.0,32.0,15,1530.0
14,2,4.0,32.0,15,2878.0
4,0,4.0,16.0,39,0.33
4,0,4.0,16.0,39,1707.0
4,0,4.0,16.0,39,3211.0
16,2,8.0,64.0,41,0.608
16,2,8.0,64.0,41,3089.0
16,2,8.0,64.0,41,5912.0
8,2,104.0,672.0,8,7.894
8,2,104.0,672.0,8,40797.0
8,2,104.0,672.0,8,76754.0
0,1,16.0,64.0,41,1.696
0,1,16.0,64.0,41,0.96
2,0,32.0,128.0,51,1.859
2,0,32.0,128.0,51,9606.0
2,0,32.0,128.0,51,18072.0
25,5,64.0,1397.0,32,25.92256
25,5,64.0,1397.0,32,22.97856
1,1,2.0,8.0,42,0.227
1,1,2.0,8.0,42,0.135
12,3,32.0,256.0,13,3.488
12,3,32.0,256.0,13,2.016
5,1,64.0,256.0,48,7.84
5,1,64.0,256.0,48,4.896
27,4,96.0,1946.0,56,34.47
27,4,96.0,1946.0,56,178144.0
27,4,96.0,1946.0,56,317035.0
9,2,16.0,128.0,56,1.008
9,2,16.0,128.0,56,5210.0
9,2,16.0,128.0,56,9801.0
4,0,4.0,16.0,24,0.248
4,0,4.0,16.0,24,1282.0
4,0,4.0,16.0,24,2411.0
0,1,16.0,64.0,21,1.632
0,1,16.0,64.0,21,0.896
16,3,8.0,64.0,23,0.976
16,3,8.0,64.0,23,0.608
7,1,96.0,384.0,34,10.488
7,1,96.0,384.0,34,6.072
8,3,104.0,672.0,33,12.849
8,3,104.0,672.0,33,8.065
6,1,8.0,32.0,43,0.796
6,1,8.0,32.0,43,0.428
21,4,176.0,3892.0,57,62.832
21,4,176.0,3892.0,57,324741.0
21,4,176.0,3892.0,57,577929.0
11,2,2.0,16.0,7,0.138
11,2,2.0,16.0,7,713.0
11,2,2.0,16.0,7,1342.0
22,5,176.0,1536.0,10,26.306041
22,5,176.0,1536.0,10,18.210041
19,4,128.0,1024.0,33,14.06
19,4,128.0,1024.0,33,72656.0
19,4,128.0,1024.0,33,129304.0
14,3,4.0,32.0,44,0.452
14,3,4.0,32.0,44,0.268
9,2,16.0,128.0,49,1.241
9,2,16.0,128.0,49,6413.0
9,2,16.0,128.0,49,12065.0
1,1,2.0,8.0,34,0.219
1,1,2.0,8.0,34,0.127
8,2,104.0,672.0,13,7.207
8,2,104.0,672.0,13,37250.0
8,2,104.0,672.0,13,70080.0
28,5,96.0,768.0,56,13.2
28,5,96.0,768.0,56,8.79
16,2,8.0,64.0,39,0.874
16,2,8.0,64.0,39,4515.0
16,2,8.0,64.0,39,8495.0
1,1,2.0,8.0,11,0.226
1,1,2.0,8.0,11,0.134
11,2,2.0,16.0,8,0.138
11,2,2.0,16.0,8,713.0
11,2,2.0,16.0,8,1342.0
12,3,32.0,256.0,11,4.294
12,3,32.0,256.0,11,2.822
4,0,4.0,16.0,33,0.214
4,0,4.0,16.0,33,1069.0
4,0,4.0,16.0,33,2081.0
5,0,64.0,256.0,44,3.264
5,0,64.0,256.0,44,16870.0
5,0,64.0,256.0,44,31738.0
13,2,48.0,384.0,28,3.478
13,2,48.0,384.0,28,17974.0
13,2,48.0,384.0,28,33815.0
0,0,16.0,64.0,4,0.92
0,0,16.0,64.0,4,4755.0
0,0,16.0,64.0,4,8946.0
14,2,4.0,32.0,20,0.296
14,2,4.0,32.0,20,1530.0
14,2,4.0,32.0,20,2878.0
4,1,4.0,16.0,11,0.453
4,1,4.0,16.0,11,0.269
4,0,4.0,16.0,12,0.264
4,0,4.0,16.0,12,1364.0
4,0,4.0,16.0,12,2567.0
4,1,4.0,16.0,4,0.414
4,1,4.0,16.0,4,0.23
5,1,64.0,256.0,3,6.938
5,1,64.0,256.0,3,3.994
7,1,96.0,384.0,3,10.406
7,1,96.0,384.0,3,5.99
15,3,64.0,512.0,31,8.018
15,3,64.0,512.0,31,5.074
15,2,64.0,512.0,25,4.16
1,1,2.0,8.0,13,0.188
1,1,2.0,8.0,13,0.096
17,3,96.0,672.0,10,11.25
17,3,96.0,672.0,10,6.834
9,2,16.0,128.0,31,1.268
9,2,16.0,128.0,31,6556.0
9,2,16.0,128.0,31,12533.0
6,1,8.0,32.0,57,0.752
6,1,8.0,32.0,57,0.384
14,3,4.0,32.0,29,0.458
14,3,4.0,32.0,29,0.274
17,3,96.0,672.0,36,11.712
17,3,96.0,672.0,36,7.296
5,1,64.0,256.0,43,6.368
5,1,64.0,256.0,43,3.424
15,3,64.0,512.0,18,7.808
15,3,64.0,512.0,18,4.864
1,1,2.0,8.0,32,0.188
1,1,2.0,8.0,32,0.096
16,3,8.0,64.0,11,1.074
16,3,8.0,64.0,11,0.706
4,0,4.0,16.0,4,0.23
4,0,4.0,16.0,4,1189.0
4,0,4.0,16.0,4,2236.0
24,4,48.0,384.0,32,4.39488
24,4,48.0,384.0,32,22715.0
24,4,48.0,384.0,32,40424.0
24,5,48.0,384.0,44,8.361001
24,5,48.0,384.0,44,6.153001
27,5,96.0,1946.0,44,52.672301
27,5,96.0,1946.0,44,48.256301
10,3,20.0,160.0,53,2.44
10,3,20.0,160.0,53,1.52
16,3,8.0,64.0,50,0.96
16,3,8.0,64.0,50,0.592
5,0,64.0,256.0,25,3.232
2,1,32.0,128.0,49,3.355
2,1,32.0,128.0,49,1.883
12,2,32.0,256.0,35,3.478
12,2,32.0,256.0,35,17974.0
12,2,32.0,256.0,35,33816.0
23,5,32.0,256.0,32,4.40192
23,5,32.0,256.0,32,2.92992
2,0,32.0,128.0,46,2.024
2,0,32.0,128.0,46,10461.0
2,0,32.0,128.0,46,19681.0
10,3,20.0,160.0,33,2.33
10,3,20.0,160.0,33,1.41
5,0,64.0,256.0,14,3.072
5,0,64.0,256.0,14,15877.0
5,0,64.0,256.0,14,29871.0
3,1,48.0,192.0,30,4.742
3,1,48.0,192.0,30,2.534
3,0,48.0,192.0,15,2.688
3,0,48.0,192.0,15,13893.0
3,0,48.0,192.0,15,26137.0
7,0,96.0,384.0,50,5.328
7,0,96.0,384.0,50,27537.0
7,0,96.0,384.0,50,51807.0
4,1,4.0,16.0,31,0.436
4,1,4.0,16.0,31,0.252
25,4,64.0,1397.0,33,27.57
25,4,64.0,1397.0,33,142515.0
25,4,64.0,1397.0,33,253628.0
11,2,2.0,16.0,5,0.201
11,2,2.0,16.0,5,1039.0
11,2,2.0,16.0,5,1954.0
16,3,8.0,64.0,27,0.976
16,3,8.0,64.0,27,0.608
5,1,64.0,256.0,26,6.176
5,1,64.0,256.0,26,3.232
0,0,16.0,64.0,8,0.856
0,0,16.0,64.0,8,4424.0
0,0,16.0,64.0,8,8323.0
5,1,64.0,256.0,51,6.661
5,1,64.0,256.0,51,3.717
10,3,20.0,160.0,18,2.44
10,3,20.0,160.0,18,1.52
11,3,2.0,16.0,55,0.232
11,3,2.0,16.0,55,0.14
1,0,2.0,8.0,42,0.135
1,0,2.0,8.0,42,700.0
1,0,2.0,8.0,42,1316.0
3,1,48.0,192.0,45,5.39
3,1,48.0,192.0,45,3.182
23,4,32.0,256.0,40,3.51
23,4,32.0,256.0,40,18162.0
23,4,32.0,256.0,40,32323.0
14,2,4.0,32.0,52,0.302
14,2,4.0,32.0,52,1563.0
14,2,4.0,32.0,52,2940.0
9,3,16.0,128.0,32,1.744
9,3,16.0,128.0,32,1.008
13,2,48.0,384.0,55,3.36
13,2,48.0,384.0,55,17366.0
13,2,48.0,384.0,55,32671.0
6,0,8.0,32.0,37,0.471
6,0,8.0,32.0,37,2433.0
6,0,8.0,32.0,37,4702.0
7,1,96.0,384.0,19,9.6
7,1,96.0,384.0,19,5.184
3,0,48.0,192.0,35,3.947
3,0,48.0,192.0,35,20399.0
3,0,48.0,192.0,35,38377.0
14,2,4.0,32.0,21,0.296
14,2,4.0,32.0,21,1530.0
14,2,4.0,32.0,21,2878.0
2,1,32.0,128.0,23,3.456
2,1,32.0,128.0,23,1.984
7,0,96.0,384.0,19,5.184
7,0,96.0,384.0,19,25885.0
7,0,96.0,384.0,19,50407.0
17,2,96.0,672.0,18,7.296
17,2,96.0,672.0,18,37709.0
17,2,96.0,672.0,18,70943.0
14,2,4.0,32.0,46,0.334
14,2,4.0,32.0,46,1728.0
14,2,4.0,32.0,46,3252.0
20,4,16.0,128.0,57,1.46496
20,4,16.0,128.0,57,7572.0
20,4,16.0,128.0,57,13475.0
5,0,64.0,256.0,22,3.584
5,0,64.0,256.0,22,18524.0
5,0,64.0,256.0,22,34849.0
0,0,16.0,64.0,1,0.96
0,0,16.0,64.0,1,4962.0
0,0,16.0,64.0,1,9335.0
15,3,64.0,512.0,51,7.823
15,3,64.0,512.0,51,4.879
1,1,2.0,8.0,20,0.204
1,1,2.0,8.0,20,0.112
20,5,16.0,128.0,32,2.20096
20,5,16.0,128.0,32,1.46496
3,0,48.0,192.0,34,3.036
3,0,48.0,192.0,34,15691.0
3,0,48.0,192.0,34,29521.0
8,2,104.0,672.0,30,7.928
8,2,104.0,672.0,30,40975.0
8,2,104.0,672.0,30,77088.0
8,3,104.0,672.0,38,14.394
8,3,104.0,672.0,38,9.61
1,0,2.0,8.0,50,0.111
1,0,2.0,8.0,50,574.0
1,0,2.0,8.0,50,1079.0
11,3,2.0,16.0,47,0.314
11,3,2.0,16.0,47,0.11
17,3,96.0,672.0,5,14.064
17,3,96.0,672.0,5,9.648
17,2,96.0,672.0,11,8.467
17,2,96.0,672.0,11,43614.0
17,2,96.0,672.0,11,82332.0
27,4,96.0,1946.0,57,34.46784
27,4,96.0,1946.0,57,178144.0
27,4,96.0,1946.0,57,317035.0
22,4,176.0,1536.0,44,22.561003
22,4,176.0,1536.0,44,116604.0
22,4,176.0,1536.0,44,207516.0
1,0,2.0,8.0,25,0.101
19,5,128.0,1024.0,41,21.12
19,5,128.0,1024.0,41,15.235584
11,2,2.0,16.0,1,0.151
11,2,2.0,16.0,1,780.0
11,2,2.0,16.0,1,1468.0
16,3,8.0,64.0,47,1.262
16,3,8.0,64.0,47,0.442
9,3,16.0,128.0,2,1.944
9,3,16.0,128.0,2,1.208
16,2,8.0,64.0,6,1.045
16,2,8.0,64.0,6,5402.0
16,2,8.0,64.0,6,10163.0
1,0,2.0,8.0,26,0.101
12,2,32.0,256.0,53,2.432
12,2,32.0,256.0,53,12357.0
12,2,32.0,256.0,53,23648.0
8,3,104.0,672.0,22,13.25
8,3,104.0,672.0,22,8.466
3,0,48.0,192.0,29,2.592
3,0,48.0,192.0,29,12942.0
3,0,48.0,192.0,29,25204.0
25,4,64.0,1397.0,53,29.87
25,4,64.0,1397.0,53,154391.0
25,4,64.0,1397.0,53,274764.0
4,0,4.0,16.0,44,0.204
4,0,4.0,16.0,44,1054.0
4,0,4.0,16.0,44,1984.0
12,3,32.0,256.0,8,3.68
12,3,32.0,256.0,8,2.208
8,2,104.0,672.0,24,8.694
8,2,104.0,672.0,24,44936.0
8,2,104.0,672.0,24,84541.0
1,0,2.0,8.0,56,0.096
1,0,2.0,8.0,56,496.0
1,0,2.0,8.0,56,933.0
13,2,48.0,384.0,1,3.624
13,2,48.0,384.0,1,18730.0
13,2,48.0,384.0,1,35238.0
20,5,16.0,128.0,56,2.2
20,5,16.0,128.0,56,1.46
5,1,64.0,256.0,7,6.368
5,1,64.0,256.0,7,3.424
25,4,64.0,1397.0,13,22.98
25,4,64.0,1397.0,13,118762.0
25,4,64.0,1397.0,13,211357.0
1,0,2.0,8.0,1,0.12
1,0,2.0,8.0,1,620.0
1,0,2.0,8.0,1,1167.0
28,4,96.0,768.0,56,8.79
28,4,96.0,768.0,56,45412.0
28,4,96.0,768.0,56,80817.0
1,0,2.0,8.0,32,0.096
1,0,2.0,8.0,32,496.0
1,0,2.0,8.0,32,933.0
13,3,48.0,384.0,3,6.139
13,3,48.0,384.0,3,3.931
1,0,2.0,8.0,2,0.12
1,0,2.0,8.0,2,620.0
1,0,2.0,8.0,2,1167.0
0,0,16.0,64.0,18,0.92
0,0,16.0,64.0,18,4755.0
0,0,16.0,64.0,18,8946.0
6,0,8.0,32.0,42,0.541
6,0,8.0,32.0,42,2798.0
6,0,8.0,32.0,42,5265.0
16,2,8.0,64.0,30,0.554
16,2,8.0,64.0,30,2865.0
16,2,8.0,64.0,30,5391.0
11,2,2.0,16.0,39,0.218
11,2,2.0,16.0,39,1129.0
11,2,2.0,16.0,39,2124.0
14,3,4.0,32.0,39,0.621
14,3,4.0,32.0,39,0.437
11,2,2.0,16.0,30,0.139
11,2,2.0,16.0,30,716.0
11,2,2.0,16.0,30,1348.0
18,5,128.0,2794.0,56,51.85
18,5,128.0,2794.0,56,45.96
6,0,8.0,32.0,8,0.428
6,0,8.0,32.0,8,2212.0
6,0,8.0,32.0,8,4162.0
14,2,4.0,32.0,4,0.304
14,2,4.0,32.0,4,1571.0
14,2,4.0,32.0,4,2956.0
4,0,4.0,16.0,32,0.192
4,0,4.0,16.0,32,992.0
4,0,4.0,16.0,32,1867.0
1,0,2.0,8.0,54,0.123
1,0,2.0,8.0,54,635.0
1,0,2.0,8.0,54,1195.0
5,1,64.0,256.0,41,6.784
5,1,64.0,256.0,41,3.84
17,2,96.0,672.0,54,7.741
17,2,96.0,672.0,54,40011.0
17,2,96.0,672.0,54,75275.0
0,0,16.0,64.0,13,0.768
0,0,16.0,64.0,13,3969.0
0,0,16.0,64.0,13,7468.0
11,2,2.0,16.0,42,0.178
11,2,2.0,16.0,42,918.0
11,2,2.0,16.0,42,1727.0
0,0,16.0,64.0,42,1.083
0,0,16.0,64.0,42,5597.0
0,0,16.0,64.0,42,10529.0
28,5,96.0,768.0,32,13.20576
28,5,96.0,768.0,32,8.78976
16,3,8.0,64.0,0,0.972
16,3,8.0,64.0,0,0.604
7,1,96.0,384.0,7,9.552
7,1,96.0,384.0,7,5.136
13,2,48.0,384.0,18,3.648
13,2,48.0,384.0,18,18854.0
13,2,48.0,384.0,18,35472.0
28,4,96.0,768.0,14,8.79
28,4,96.0,768.0,14,45412.0
28,4,96.0,768.0,14,80817.0
8,2,104.0,672.0,44,7.665
8,2,104.0,672.0,44,39615.0
8,2,104.0,672.0,44,74529.0
0,1,16.0,64.0,42,1.819
0,1,16.0,64.0,42,1.083
5,1,64.0,256.0,46,6.992
5,1,64.0,256.0,46,2.024
8,3,104.0,672.0,37,13.25
8,3,104.0,672.0,37,8.466
0,1,16.0,64.0,5,1.96
0,1,16.0,64.0,5,1.224
1,1,2.0,8.0,44,0.194
1,1,2.0,8.0,44,0.102
0,1,16.0,64.0,36,1.656
0,1,16.0,64.0,36,0.92
14,3,4.0,32.0,12,0.518
14,3,4.0,32.0,12,0.334
23,5,32.0,256.0,57,4.40192
23,5,32.0,256.0,57,2.92992
20,4,16.0,128.0,14,1.46
20,4,16.0,128.0,14,7570.0
20,4,16.0,128.0,14,13473.0
19,5,128.0,1024.0,32,17.60768
19,5,128.0,1024.0,32,11.71968
7,0,96.0,384.0,7,5.136
7,0,96.0,384.0,7,26545.0
7,0,96.0,384.0,7,49940.0
0,1,16.0,64.0,25,1.544
0,1,16.0,64.0,25,0.808
16,2,8.0,64.0,51,0.61
16,2,8.0,64.0,51,3152.0
16,2,8.0,64.0,51,5930.0
4,0,4.0,16.0,16,0.291
4,0,4.0,16.0,16,1505.0
4,0,4.0,16.0,16,2832.0
12,3,32.0,256.0,53,3.904
12,3,32.0,256.0,53,2.432
1,0,2.0,8.0,36,0.115
1,0,2.0,8.0,36,594.0
1,0,2.0,8.0,36,1118.0
14,3,4.0,32.0,36,0.488
14,3,4.0,32.0,36,0.304
13,2,48.0,384.0,36,3.648
13,2,48.0,384.0,36,18854.0
13,2,48.0,384.0,36,35472.0
7,1,96.0,384.0,32,9.024
7,1,96.0,384.0,32,4.608
13,3,48.0,384.0,40,5.837
13,3,48.0,384.0,40,3.629
17,2,96.0,672.0,4,7.296
17,2,96.0,672.0,4,37709.0
17,2,96.0,672.0,4,70943.0
4,1,4.0,16.0,28,0.405
4,1,4.0,16.0,28,0.221
9,2,16.0,128.0,6,2.09
9,2,16.0,128.0,6,10804.0
9,2,16.0,128.0,6,20326.0
28,5,96.0,768.0,44,16.722002
28,5,96.0,768.0,44,12.306002
8,2,104.0,672.0,46,9.55
8,2,104.0,672.0,46,49358.0
8,2,104.0,672.0,46,92860.0
25,5,64.0,1397.0,56,25.92
25,5,64.0,1397.0,56,22.98
12,3,32.0,256.0,29,3.661
12,3,32.0,256.0,29,2.189
1,1,2.0,8.0,25,0.193
1,1,2.0,8.0,25,0.101
26,4,64.0,512.0,33,7.03
26,4,64.0,512.0,33,36331.0
26,4,64.0,512.0,33,64658.0
14,3,4.0,32.0,28,0.474
14,3,4.0,32.0,28,0.29
15,3,64.0,512.0,24,7.808
15,3,64.0,512.0,24,4.864
8,2,104.0,672.0,10,8.144
8,2,104.0,672.0,10,42092.0
8,2,104.0,672.0,10,79190.0
1,0,2.0,8.0,5,0.153
1,0,2.0,8.0,5,791.0
1,0,2.0,8.0,5,1488.0
16,2,8.0,64.0,37,0.592
16,2,8.0,64.0,37,3008.0
16,2,8.0,64.0,37,5756.0
0,0,16.0,64.0,37,0.942
0,0,16.0,64.0,37,4867.0
0,0,16.0,64.0,37,9403.0
6,1,8.0,32.0,5,0.98
6,1,8.0,32.0,5,0.612
22,4,176.0,1536.0,41,20.948928
22,4,176.0,1536.0,41,108272.0
22,4,176.0,1536.0,41,192688.0
13,3,48.0,384.0,25,5.328
13,3,48.0,384.0,25,3.12
16,3,8.0,64.0,17,1.158
16,3,8.0,64.0,17,0.79
15,3,64.0,512.0,49,7.907
15,3,64.0,512.0,49,4.963
17,3,96.0,672.0,35,14.849
17,3,96.0,672.0,35,10.433
10,3,20.0,160.0,20,2.4
10,3,20.0,160.0,20,1.48
7,1,96.0,384.0,37,10.066
7,1,96.0,384.0,37,5.65
7,0,96.0,384.0,6,9.547
7,0,96.0,384.0,6,49344.0
7,0,96.0,384.0,6,92833.0
0,0,16.0,64.0,10,0.868
0,0,16.0,64.0,10,4485.0
0,0,16.0,64.0,10,8439.0
1,1,2.0,8.0,56,0.188
1,1,2.0,8.0,56,0.096
9,2,16.0,128.0,23,1.216
9,2,16.0,128.0,23,6285.0
9,2,16.0,128.0,23,11824.0
10,3,20.0,160.0,6,3.533
10,3,20.0,160.0,6,2.613
24,5,48.0,384.0,10,7.174375
24,5,48.0,384.0,10,4.966375
12,3,32.0,256.0,34,4.147
12,3,32.0,256.0,34,2.675
5,0,64.0,256.0,13,3.072
5,0,64.0,256.0,13,15877.0
5,0,64.0,256.0,13,29871.0
26,4,64.0,512.0,44,8.204001
26,4,64.0,512.0,44,42402.0
26,4,64.0,512.0,44,75460.0
17,3,96.0,672.0,51,11.734
17,3,96.0,672.0,51,7.318
5,0,64.0,256.0,48,4.896
5,0,64.0,256.0,48,25306.0
5,0,64.0,256.0,48,47610.0
15,3,64.0,512.0,50,7.68
15,3,64.0,512.0,50,4.736
8,2,104.0,672.0,56,7.207
8,2,104.0,672.0,56,37250.0
8,2,104.0,672.0,56,70080.0
10,2,20.0,160.0,13,1.26
10,2,20.0,160.0,13,6512.0
10,2,20.0,160.0,13,12252.0
6,0,8.0,32.0,44,0.408
6,0,8.0,32.0,44,2109.0
6,0,8.0,32.0,44,3967.0
15,2,64.0,512.0,17,6.323
15,2,64.0,512.0,17,32681.0
15,2,64.0,512.0,17,61484.0
14,3,4.0,32.0,48,0.587
14,3,4.0,32.0,48,0.403
15,3,64.0,512.0,17,9.267
15,3,64.0,512.0,17,6.323
6,1,8.0,32.0,25,0.772
6,1,8.0,32.0,25,0.404
7,1,96.0,384.0,47,12.399
7,1,96.0,384.0,47,3.943
8,3,104.0,672.0,15,13.25
8,3,104.0,672.0,15,8.466
3,1,48.0,192.0,29,4.8
3,1,48.0,192.0,29,2.592
6,0,8.0,32.0,17,0.598
6,0,8.0,32.0,17,3091.0
6,0,8.0,32.0,17,5815.0
8,3,104.0,672.0,4,13.478
8,3,104.0,672.0,4,8.694
17,2,96.0,672.0,31,7.61
17,2,96.0,672.0,31,39334.0
17,2,96.0,672.0,31,75200.0
7,0,96.0,384.0,25,4.848
15,3,64.0,512.0,42,8.629
15,3,64.0,512.0,42,5.685
5,0,64.0,256.0,7,3.424
5,0,64.0,256.0,7,17697.0
5,0,64.0,256.0,7,33294.0
16,2,8.0,64.0,0,0.604
16,2,8.0,64.0,0,3122.0
16,2,8.0,64.0,0,5873.0
9,3,16.0,128.0,41,1.952
9,3,16.0,128.0,41,1.216
5,1,64.0,256.0,10,6.415
5,1,64.0,256.0,10,3.471
22,4,176.0,1536.0,33,19.33
22,4,176.0,1536.0,33,99903.0
22,4,176.0,1536.0,33,177794.0
11,2,2.0,16.0,3,0.164
11,2,2.0,16.0,3,847.0
11,2,2.0,16.0,3,1593.0
6,0,8.0,32.0,23,0.496
6,0,8.0,32.0,23,2564.0
6,0,8.0,32.0,23,4823.0
16,2,8.0,64.0,25,0.52
8,3,104.0,672.0,6,19.73
8,3,104.0,672.0,6,14.946
9,2,16.0,128.0,16,1.539
9,2,16.0,128.0,16,7955.0
9,2,16.0,128.0,16,14967.0
9,2,16.0,128.0,38,1.344
9,2,16.0,128.0,38,6946.0
9,2,16.0,128.0,38,13069.0
12,2,32.0,256.0,13,2.016
12,2,32.0,256.0,13,10419.0
12,2,32.0,256.0,13,19603.0
14,3,4.0,32.0,54,0.507
14,3,4.0,32.0,54,0.323
17,3,96.0,672.0,32,10.464
17,3,96.0,672.0,32,6.048
11,2,2.0,16.0,46,0.167
11,2,2.0,16.0,46,864.0
11,2,2.0,16.0,46,1626.0
8,2,104.0,672.0,12,9.552
8,2,104.0,672.0,12,49371.0
8,2,104.0,672.0,12,92884.0
3,1,48.0,192.0,19,4.8
3,1,48.0,192.0,19,2.592
5,0,64.0,256.0,53,3.68
5,0,64.0,256.0,53,18375.0
5,0,64.0,256.0,53,35783.0
23,4,32.0,256.0,13,2.93
23,4,32.0,256.0,13,15135.0
23,4,32.0,256.0,13,26936.0
3,1,48.0,192.0,42,5.457
3,1,48.0,192.0,42,3.249
9,3,16.0,128.0,40,1.946
9,3,16.0,128.0,40,1.21
0,0,16.0,64.0,24,0.992
0,0,16.0,64.0,24,5127.0
0,0,16.0,64.0,24,9646.0
17,2,96.0,672.0,46,8.026
17,2,96.0,672.0,46,41480.0
17,2,96.0,672.0,46,78038.0
12,3,32.0,256.0,15,3.84
12,3,32.0,256.0,15,2.368
5,1,64.0,256.0,19,6.4
5,1,64.0,256.0,19,3.456
11,3,2.0,16.0,14,0.218
11,3,2.0,16.0,14,0.126
14,2,4.0,32.0,12,0.334
14,2,4.0,32.0,12,1726.0
14,2,4.0,32.0,12,3248.0
15,2,64.0,512.0,55,4.48
15,2,64.0,512.0,55,23154.0
15,2,64.0,512.0,55,43562.0
3,1,48.0,192.0,8,4.776
3,1,48.0,192.0,8,2.568
10,2,20.0,160.0,9,1.3
10,2,20.0,160.0,9,6719.0
10,2,20.0,160.0,9,12641.0
5,1,64.0,256.0,23,6.912
5,1,64.0,256.0,23,3.968
0,0,16.0,64.0,20,0.896
0,0,16.0,64.0,20,4631.0
0,0,16.0,64.0,20,8712.0
11,3,2.0,16.0,35,0.309
11,3,2.0,16.0,35,0.217
20,5,16.0,128.0,33,2.49
20,5,16.0,128.0,33,1.76
9,3,16.0,128.0,25,1.776
9,3,16.0,128.0,25,1.04
10,3,20.0,160.0,52,2.432
10,3,20.0,160.0,52,1.512
11,3,2.0,16.0,1,0.243
11,3,2.0,16.0,1,0.151
17,3,96.0,672.0,43,11.184
17,3,96.0,672.0,43,6.768
14,2,4.0,32.0,22,0.296
14,2,4.0,32.0,22,1530.0
14,2,4.0,32.0,22,2878.0
18,4,128.0,2794.0,53,59.74
18,4,128.0,2794.0,53,308782.0
18,4,128.0,2794.0,53,549528.0
12,3,32.0,256.0,57,3.488
12,3,32.0,256.0,57,2.016
4,1,4.0,16.0,29,0.4
4,1,4.0,16.0,29,0.216
24,5,48.0,384.0,33,7.48
24,5,48.0,384.0,33,5.27
17,2,96.0,672.0,23,7.296
17,2,96.0,672.0,23,37709.0
17,2,96.0,672.0,23,70943.0
7,0,96.0,384.0,35,7.894
7,0,96.0,384.0,35,40797.0
7,0,96.0,384.0,35,76754.0
10,3,20.0,160.0,47,3.155
10,3,20.0,160.0,47,1.105
24,5,48.0,384.0,41,7.921344
24,5,48.0,384.0,41,5.713344
17,3,96.0,672.0,7,11.04
17,3,96.0,672.0,7,6.624
1,1,2.0,8.0,15,0.204
1,1,2.0,8.0,15,0.112
16,2,8.0,64.0,42,0.711
16,2,8.0,64.0,42,3673.0
16,2,8.0,64.0,42,6910.0
0,1,16.0,64.0,17,1.932
0,1,16.0,64.0,17,1.196
10,3,20.0,160.0,16,2.844
10,3,20.0,160.0,16,1.924
9,3,16.0,128.0,13,1.744
9,3,16.0,128.0,13,1.008
2,1,32.0,128.0,16,3.802
2,1,32.0,128.0,16,2.33
27,4,96.0,1946.0,33,41.36
27,4,96.0,1946.0,33,213772.0
27,4,96.0,1946.0,33,380442.0
12,3,32.0,256.0,20,3.84
12,3,32.0,256.0,20,2.368
5,0,64.0,256.0,3,3.994
5,0,64.0,256.0,3,20641.0
5,0,64.0,256.0,3,38832.0
13,3,48.0,384.0,4,5.856
13,3,48.0,384.0,4,3.648
13,2,48.0,384.0,12,4.008
13,2,48.0,384.0,12,20715.0
13,2,48.0,384.0,12,38972.0
4,1,4.0,16.0,57,0.376
4,1,4.0,16.0,57,0.192
6,0,8.0,32.0,43,0.428
6,0,8.0,32.0,43,2212.0
6,0,8.0,32.0,43,4162.0
5,1,64.0,256.0,14,6.016
5,1,64.0,256.0,14,3.072
3,0,48.0,192.0,3,2.995
3,0,48.0,192.0,3,15480.0
3,0,48.0,192.0,3,29124.0
14,3,4.0,32.0,25,0.444
14,3,4.0,32.0,25,0.26
7,0,96.0,384.0,33,5.136
7,0,96.0,384.0,33,25645.0
7,0,96.0,384.0,33,49940.0
8,3,104.0,672.0,19,12.609
8,3,104.0,672.0,19,7.825
10,2,20.0,160.0,55,1.4
10,2,20.0,160.0,55,7236.0
10,2,20.0,160.0,55,13613.0
5,1,64.0,256.0,1,6.784
5,1,64.0,256.0,1,3.84
3,0,48.0,192.0,2,2.88
3,0,48.0,192.0,2,14885.0
3,0,48.0,192.0,2,28004.0
13,3,48.0,384.0,17,6.95
13,3,48.0,384.0,17,4.742
5,1,64.0,256.0,37,6.71
5,1,64.0,256.0,37,3.766
10,3,20.0,160.0,7,2.3
10,3,20.0,160.0,7,1.38
0,1,16.0,64.0,3,1.734
0,1,16.0,64.0,3,0.998
